code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc,date
600546,山煤国际,-4.135,6.26,6.55,6.64,6.22,6.53,39544707,1.9947300000000001,254714082,10.61,1.722,1241017.54364,1241017.54364,2021-03-10
600545,卓郎智能,-5.03,3.21,3.4,3.4,3.21,3.38,10151701,0.53559,33303088,9.957,1.384,608427.571395,608427.571395,2021-03-10
600543,莫高股份,5.9,7.18,6.76,7.28,6.76,6.78,20778561,6.47065,146309907,79.778,1.9809999999999999,230564.16,230564.16,2021-03-10
600540,新赛股份,0.682,4.43,4.43,4.55,4.32,4.4,8538261,1.81309,37726163,100.0,3.109,208619.027659,208619.027659,2021-03-10
600539,ST狮头,-2.556,6.1,6.3,6.36,6.06,6.26,250801,0.10904000000000001,1540245,-67.778,3.3810000000000002,140300.0,140300.0,2021-03-10
600538,国发股份,0.448,6.73,6.7,6.76,6.65,6.7,6782958,1.46058,45554020,673.0,4.881,344422.113839,312541.997505,2021-03-10
600537,亿晶光电,-2.857,3.74,3.85,3.9,3.73,3.85,10152458,0.86304,38426677,-14.385,1.321,439958.366232,439958.366232,2021-03-10
600536,中国软件,-2.056,52.89,54.8,55.22,52.83,54.0,6997745,1.41494,374671306,406.846,15.634,2615742.553998,2615742.553998,2021-03-10
600535,天士力,-0.889,13.38,13.56,13.62,13.34,13.5,7193010,0.47552000000000005,96658395,20.273,1.729,2023947.414402,2023947.414402,2021-03-10
600533,栖霞建设,-1.645,2.99,3.03,3.05,2.98,3.04,5237712,0.49883000000000005,15754300,10.532,0.767,313950.0,313950.0,2021-03-10
600532,未来股份,-1.32,14.95,15.15,15.41,14.78,15.15,5571935,1.07969,84156707,213.571,4.126,771518.2514,771518.2514,2021-03-10
600531,豫光金铅,-0.87,5.7,5.86,5.87,5.66,5.75,30823733,2.82724,177335146,28.5,1.7000000000000002,621438.30138,621438.30138,2021-03-10
600530,*ST交昂,0.0,2.67,2.69,2.74,2.66,2.67,4067450,0.52147,10986669,-26.7,2.624,208260.0,208260.0,2021-03-10
600529,山东药玻,-3.395,38.98,40.39,41.35,38.66,40.35,15927029,2.6769600000000002,634148593,50.623,5.648,2319184.277806,2319184.277806,2021-03-10
600528,中铁工业,-1.9300000000000002,8.64,8.83,8.89,8.61,8.81,6784500,0.30539000000000005,59301389,11.836,1.055,1919420.572032,1919420.572032,2021-03-10
600527,江南高纤,-1.538,2.56,2.61,2.63,2.56,2.6,15215980,0.8786400000000001,39348761,44.912,1.8250000000000002,443330.790912,443330.790912,2021-03-10
600526,菲达环保,-0.969,4.09,4.2,4.26,4.08,4.13,6129016,1.11965,25465980,24.059,1.108,223888.510848,223888.510848,2021-03-10
600525,长园集团,-1.862,5.27,5.41,5.44,5.25,5.37,7930223,0.6073200000000001,42196202,-7.85,1.549,688143.505104,688143.505104,2021-03-10
600523,贵航股份,-2.623,14.48,14.76,14.87,14.35,14.87,2089300,0.5171,30372508,43.879,2.281,585442.79136,585056.60976,2021-03-10
600522,中天科技,-1.31,11.3,11.58,11.7,11.21,11.45,52457165,1.7108500000000002,598436972,14.987,1.517,3464753.19058,3464753.19058,2021-03-10
600521,华海药业,0.628,25.65,26.0,26.24,25.49,25.49,7665602,0.5269900000000001,197706478,57.0,6.035,3731069.640555,3731069.640555,2021-03-10
600520,文一科技,-1.449,6.8,7.04,7.05,6.76,6.9,2071193,1.30732,14209314,-14.783,3.016,107732.4,107732.4,2021-03-10
600519,贵州茅台,1.705,1970.01,1977.0,1999.87,1967.0,1936.99,5117174,0.40735000000000005,10136910284,60.061,16.67,247472222.7978,247472222.7978,2021-03-10
600518,ST康美,-1.316,2.25,2.29,2.34,2.23,2.28,41800735,0.9481200000000001,95217870,-3.041,0.737,1119118.876875,991977.06735,2021-03-10
600517,国网英大,10.031,7.02,6.38,7.02,6.32,6.38,160753372,8.46231,1113068435,702.0,2.371,4014341.892288,1333547.22735,2021-03-10
600516,方大炭素,1.9649999999999999,8.82,8.57,9.12,8.25,8.65,255123320,6.70324,2242444850,11.76,2.174,3356865.864576,3356865.864576,2021-03-10
600515,*ST基础,0.494,8.14,8.11,8.49,7.9,8.1,38444513,2.31832,315093916,-26.224,1.32,3180780.26244,1349852.427924,2021-03-10
600513,联环药业,-0.8240000000000001,8.42,8.55,8.55,8.34,8.49,1821632,0.6381500000000001,15327482,30.071,2.314,242487.89154,240354.17934,2021-03-10
600512,腾达建设,-1.439,2.74,2.77,2.81,2.72,2.78,12917067,0.8078700000000001,35771353,9.133,0.848,438099.375968,438099.375968,2021-03-10
600511,国药股份,-2.444,33.93,35.0,35.38,33.91,34.78,7564055,1.36697,259485375,16.119,2.313,2560028.672214,1877504.416632,2021-03-10
600510,黑牡丹,-4.048,6.4,6.68,6.71,6.4,6.67,4153600,0.39668000000000003,26952354,8.421,0.758,670140.816,670140.816,2021-03-10
600509,天富能源,3.594,4.9,4.72,5.09,4.58,4.73,29937997,2.6001000000000003,146501716,-13.649000000000001,0.923,564193.35833,564193.35833,2021-03-10
600508,上海能源,-0.656,9.08,9.17,9.23,9.06,9.14,3824794,0.52922,34987346,11.494,0.632,656227.944,656227.944,2021-03-10
600507,方大特钢,-3.21,7.84,7.9,8.3,7.72,8.1,93150035,4.3206,742515484,6.644,2.003,1690264.974832,1690264.974832,2021-03-10
600506,香梨股份,-1.403,7.73,7.9,8.01,7.7,7.84,2439766,1.65176,18954295,-147.801,4.012,114177.412829,114177.412829,2021-03-10
600505,西昌电力,0.336,5.98,5.94,6.07,5.86,5.96,3404900,0.9339600000000001,20384840,58.858,1.8250000000000002,218011.365,218011.365,2021-03-10
600503,华丽家族,-0.8150000000000001,3.65,3.67,3.69,3.6,3.68,21562838,1.34575,78279797,29.772,1.4100000000000001,584835.85,584835.85,2021-03-10
600502,安徽建工,-1.064,3.72,3.78,3.78,3.7,3.76,7552080,0.43878000000000006,28199632,10.629,0.872,640271.621184,640271.621184,2021-03-10
600501,航天晨光,-0.922,8.6,8.75,8.79,8.59,8.68,2514768,0.5969300000000001,21781434,107.5,1.6880000000000002,362303.896,362303.896,2021-03-10
600500,中化国际,-1.344,5.14,5.24,5.24,5.12,5.21,17159335,0.6336700000000001,88457072,30.235,1.24,1418941.446608,1391869.066608,2021-03-10
600499,科达制造,-1.9609999999999999,8.0,8.36,8.38,7.91,8.16,29181397,1.8502,237812088,102.564,2.563,1510735.9432,1261764.5616,2021-03-10
600498,烽火通信,-1.5939999999999999,18.52,19.0,19.09,18.48,18.82,7254454,0.6411100000000001,135256914,22.048,2.04,2167125.193184,2095617.300788,2021-03-10
600497,驰宏锌锗,-1.779,4.97,5.06,5.09,4.96,5.06,50779908,0.9973900000000001,253997339,32.569,1.698,2530371.909296,2530371.909296,2021-03-10
600496,精工钢构,0.524,5.75,5.67,5.97,5.3,5.72,122524394,7.15315,683428909,25.808,1.732,1157402.750675,984902.750675,2021-03-10
600495,晋西车轴,-1.554,3.8,3.88,3.96,3.79,3.86,9503159,0.78656,36568316,76.0,1.439,459112.53668,459112.53668,2021-03-10
600493,凤竹纺织,-2.5700000000000003,4.55,4.62,4.69,4.54,4.67,1412100,0.51915,6504351,47.694,1.647,123760.0,123760.0,2021-03-10
600491,龙元建设,-2.286,5.13,5.29,5.29,5.12,5.25,6328283,0.41368000000000005,32899974,7.657,0.706,784765.830915,784765.830915,2021-03-10
600490,鹏欣资源,-2.799,3.82,3.97,4.0,3.8,3.93,21266626,1.06727,82426094,27.286,1.336,845322.864178,761181.369452,2021-03-10
600489,中金黄金,-0.11800000000000001,8.44,8.61,8.63,8.35,8.45,38878303,1.06346,329380815,152.899,1.764,4091131.804016,3085533.584276,2021-03-10
600488,天药股份,-0.199,5.02,5.02,5.03,4.99,5.03,8184350,0.7495600000000001,41003582,37.744,1.855,552594.91336,548127.11336,2021-03-10
600487,亨通光电,-2.3529999999999998,12.45,12.84,12.89,12.44,12.75,12022567,0.6310600000000001,151425798,17.292,1.611,2940924.539325,2371879.21068,2021-03-10
600486,扬农化工,4.679,118.35,114.78,120.84,114.0,113.06,3672816,1.18517,433266528,31.351,6.356,3667653.564345,3667653.564345,2021-03-10
600485,*ST信威,0.0,1.39,0.0,0.0,0.0,1.39,0,0.0,0,-0.22,-0.324,406400.246698,263405.005838,2021-03-10
600483,福能股份,-2.599,8.62,8.75,8.79,8.41,8.85,15553447,1.00226,134010751,10.775,1.077,1517444.808496,1337682.504424,2021-03-10
600482,中国动力,-1.319,16.46,16.72,16.85,16.46,16.68,3169736,0.5000800000000001,52602862,28.379,0.996,3556481.944874,1043305.987854,2021-03-10
600481,双良节能,-0.6960000000000001,4.28,4.33,4.42,4.21,4.31,37892636,2.32862,163190787,34.022,3.279,698622.605824,696465.485824,2021-03-10
600480,凌云股份,0.0,8.02,8.13,8.13,7.99,8.02,2393428,0.3135,19254467,-57.286,1.319,613802.979948,612296.136634,2021-03-10
600479,千金药业,-0.935,8.48,8.57,8.62,8.48,8.56,2655760,0.63458,22676201,12.059,1.6640000000000001,354894.035216,354894.035216,2021-03-10
600478,科力远,-2.716,3.94,4.07,4.08,3.93,4.05,12319900,0.7680100000000001,49121697,-17.281,2.669,651392.866084,632027.812182,2021-03-10
600477,杭萧钢构,-3.571,4.05,4.18,4.2,4.04,4.2,31715541,1.47268,129591058,18.578,2.205,872263.651455,872204.925645,2021-03-10
600476,湘邮科技,-1.786,9.35,9.52,9.65,9.31,9.52,746600,0.46353000000000005,7023193,-23.434,9.338,150600.45,150600.45,2021-03-10
600475,华光环能,-1.099,11.7,11.89,11.96,11.62,11.83,1936998,0.35639000000000004,22764522,14.574,1.093,654488.88687,635898.91833,2021-03-10
600470,*ST六化,0.222,4.52,4.56,4.6,4.48,4.51,6221270,1.19273,28149189,-9.04,1.738,235763.2,235763.2,2021-03-10
600469,风神股份,-3.315,5.25,5.44,5.48,5.24,5.43,7673103,1.36432,40925820,14.189,1.321,383847.0216,295266.94155,2021-03-10
600468,百利电气,-2.5060000000000002,3.89,4.0,4.02,3.87,3.99,7892428,0.7034900000000001,30988166,75.388,2.445,436417.169782,436417.169782,2021-03-10
600467,好当家,-0.769,2.58,2.61,2.61,2.56,2.6,11138300,0.7623800000000001,28749409,57.333,1.154,376936.530432,376936.530432,2021-03-10
600466,蓝光发展,-3.456,4.19,4.36,4.38,4.17,4.34,40248944,1.32619,171057526,3.976,0.759,1271635.852265,1271635.852265,2021-03-10
600463,空港股份,-1.5150000000000001,5.85,5.97,6.09,5.85,5.94,533000,0.17767000000000002,3151302,-73.492,1.425,175500.0,175500.0,2021-03-10
600462,*ST九有,-1.717,2.29,2.34,2.41,2.28,2.33,4435800,0.8310200000000001,10365995,-38.167,-29.321,133701.65,122235.62,2021-03-10
600461,洪城水业,-1.9260000000000002,6.11,6.21,6.27,6.1,6.23,5137156,0.5641700000000001,31642043,10.016,1.148,579251.432461,556358.029266,2021-03-10
600460,士兰微,-0.202,24.7,25.29,25.3,24.21,24.75,33810009,2.57686,834861883,2470.0,9.457,3240792.18658,3240792.18658,2021-03-10
600459,贵研铂业,-1.5510000000000002,20.94,21.55,21.66,20.88,21.27,3936332,0.89931,83536218,37.393,2.702,916560.575034,916560.575034,2021-03-10
600458,时代新材,-1.16,7.67,7.84,7.94,7.63,7.76,7930461,0.9878500000000001,61423588,109.571,1.327,615746.182584,615746.182584,2021-03-10
600456,宝钛股份,-0.523,36.11,37.0,37.36,35.99,36.3,7263526,1.68815,266169614,64.736,3.9939999999999998,1725254.693329,1553689.4427,2021-03-10
600455,博通股份,-2.857,18.02,18.65,18.77,17.93,18.55,618300,0.9899500000000001,11218861,64.38,6.567,112549.316,112549.316,2021-03-10
600452,涪陵电力,-2.317,16.86,17.42,17.7,16.7,17.26,6615898,1.5069,113096375,13.276,3.547,740221.44,740221.44,2021-03-10
600449,宁夏建材,-1.413,13.95,14.28,14.33,13.93,14.15,4507517,0.94264,63576750,8.675,1.081,667062.55359,667062.55359,2021-03-10
600448,华纺股份,-2.7030000000000003,3.24,3.33,3.35,3.23,3.33,8836484,1.4030200000000002,28869796,162.0,1.355,204061.570488,204061.570488,2021-03-10
600446,金证股份,-1.573,15.02,15.33,15.44,15.0,15.26,6267441,0.7327400000000001,94676118,53.528,5.91,1292381.606968,1284733.122568,2021-03-10
600444,国机通用,-0.809,8.58,8.81,8.82,8.53,8.65,537892,0.36736,4628386,25.875,2.085,125630.017656,125630.017656,2021-03-10
600439,瑞贝卡,-1.5939999999999999,2.47,2.51,2.52,2.46,2.51,5804718,0.5127900000000001,14439926,13.201,0.997,279600.40368,279600.40368,2021-03-10
600438,通威股份,2.099,33.08,33.38,33.66,32.39,32.4,145754627,3.39924,4834848028,48.747,5.821,14891121.392672,14184226.602672,2021-03-10
600436,片仔癀,6.2,256.76,249.98,260.0,248.6,241.77,7870154,1.30448,2002758749,112.614,20.582,15490772.68396,15490772.68396,2021-03-10
600435,北方导航,-0.895,7.75,7.84,7.91,7.74,7.82,7222120,0.48493,56218610,258.333,5.334,1154223.0,1154223.0,2021-03-10
600433,冠豪高新,10.018,6.15,5.64,6.15,5.57,5.59,82113688,6.45895,491402115,47.308,2.863,781858.997445,781858.997445,2021-03-10
600429,三元股份,-1.3860000000000001,4.27,4.33,4.36,4.25,4.33,2860100,0.19098,12288641,47.444,1.313,639457.020902,639457.020902,2021-03-10
600428,中远海特,-1.663,4.14,4.13,4.17,4.06,4.21,36842481,1.71628,151229008,88.085,0.916,888713.419194,888713.419194,2021-03-10
600426,华鲁恒升,1.487,36.86,36.98,37.55,36.03,36.32,25706519,1.58444,949583494,24.443,4.007,5995867.8385,5980312.69734,2021-03-10
600425,青松建化,-1.37,3.6,3.67,3.69,3.57,3.65,14901849,1.08079,53994273,22.5,1.013,496364.43096,496364.43096,2021-03-10
600423,ST柳化,0.0,2.66,2.66,2.7,2.61,2.66,818416,0.10247,2173136,-1.137,5.615,212452.876916,212452.876916,2021-03-10
600422,昆药集团,-1.229,8.04,8.15,8.2,8.03,8.14,3222069,0.42493000000000003,26041974,13.474,1.4020000000000001,609637.638276,609637.638276,2021-03-10
600421,ST华嵘,2.035,10.03,9.83,10.1,9.83,9.83,372097,0.19023,3710317,501.5,83.793,196186.8,196186.8,2021-03-10
600420,现代制药,-2.444,8.78,9.0,9.01,8.77,9.0,3202214,0.31182000000000004,28365618,14.064,1.148,901670.332128,901670.332128,2021-03-10
600419,天润乳业,0.55,14.62,14.72,14.79,14.58,14.54,2325759,0.8658800000000001,34087150,21.821,2.548,392692.230694,392692.230694,2021-03-10
600418,江淮汽车,1.438,9.17,9.42,9.65,9.06,9.04,66360364,3.5049900000000003,617323403,152.833,1.34,1736167.211289,1736167.211289,2021-03-10
600416,*ST湘电,-4.28,17.22,18.31,18.45,17.1,17.99,8644827,0.9139900000000001,151043781,-10.311,5.915,1988827.1718,1628726.70765,2021-03-10
600415,小商品城,-0.599,4.98,5.03,5.08,4.97,5.01,20961000,0.38508000000000003,105118424,21.652,1.998,2733977.259648,2710720.659648,2021-03-10
600410,华胜天成,-3.8890000000000002,6.92,7.25,7.27,6.9,7.2,17710240,1.61186,124378343,46.35,1.5550000000000002,760330.421036,760330.421036,2021-03-10
600409,三友化工,0.558,10.81,10.91,11.2,10.61,10.75,38472817,1.86368,416810958,32.678,2.036,2231561.753288,2231561.753288,2021-03-10
600408,ST安泰,2.121,3.37,3.26,3.43,3.26,3.3,9256636,0.9194100000000001,31233052,7.489,1.6840000000000002,339291.6,339291.6,2021-03-10
600406,国电南瑞,0.601,26.8,27.5,27.73,26.71,26.64,14894163,0.32494,403372499,28.511,3.895,12385603.34916,12284219.855,2021-03-10
600405,动力源,-1.418,5.56,5.64,5.8,5.46,5.64,34389214,6.21557,194317339,278.0,2.901,309772.035088,307621.149088,2021-03-10
600403,大有能源,9.887,3.89,3.52,3.89,3.44,3.54,57979020,2.42508,218038014,121.184,1.242,930026.024378,930026.024378,2021-03-10
600400,红豆股份,2.564,3.2,3.12,3.21,3.1,3.12,10851303,0.42835,34396865,45.714,2.176,810642.21184,810642.21184,2021-03-10
600399,ST抚钢,-5.016,11.74,12.36,12.55,11.74,12.36,26495878,1.34354,315482063,78.267,4.745,2315245.4,2315245.4,2021-03-10
600398,海澜之家,-3.641,6.88,7.16,7.19,6.85,7.14,9565823,0.22145,66584852,9.556000000000001,2.339,2971879.428096,2971879.428096,2021-03-10
600397,安源煤业,4.418,2.6,2.48,2.6,2.42,2.49,41136050,4.15532,104188130,135.417,4.075,257389.56932,257389.56932,2021-03-10
600396,金山股份,0.0,2.3,2.31,2.4,2.27,2.3,12809702,0.8698100000000001,29849004,50.218,1.661,338722.56791,338722.56791,2021-03-10
600395,盘江股份,0.734,6.86,6.83,6.93,6.75,6.81,4989767,0.30149000000000004,34205930,10.41,1.63,1135365.576646,1135365.576646,2021-03-10
600393,粤泰股份,-2.809,1.73,1.78,1.79,1.72,1.78,19692834,1.99279,34484035,24.714,0.7020000000000001,438770.88151,170959.560496,2021-03-10
600392,盛和资源,-2.3689999999999998,16.9,17.0,17.66,16.68,17.31,144020406,8.20551,2465087301,291.883,5.402,2966232.34323,2966232.34323,2021-03-10
600391,航发科技,-2.003,18.1,18.6,18.85,18.08,18.47,3244043,0.9826600000000001,59530293,258.571,4.219,597534.15427,597534.15427,2021-03-10
600390,五矿资本,-2.791,6.27,6.48,6.49,6.26,6.45,13063111,0.29042,83297893,10.311,0.757,2820287.042793,2820287.042793,2021-03-10
600389,江山股份,-1.091,19.95,20.17,20.36,19.8,20.17,1375801,0.46323000000000003,27579384,19.747,3.176,592515.0,592515.0,2021-03-10
600388,龙净环保,-0.79,8.79,8.9,8.94,8.77,8.86,5285218,0.49438000000000004,46763892,10.988,1.629,939703.863939,939703.863939,2021-03-10
600387,海越能源,-1.792,6.03,6.15,6.25,6.03,6.14,2423700,0.59985,14721994,5.97,0.909,284480.001792,243641.240676,2021-03-10
600386,北巴传媒,-3.529,3.28,3.41,3.42,3.27,3.4,3323200,0.4121,11046506,29.818,1.506,264499.2,264499.2,2021-03-10
600385,ST金泰,-2.808,4.5,4.64,4.64,4.44,4.63,468700,0.32828,2122073,214.286,34.695,66648.2166,64248.2163,2021-03-10
600383,金地集团,-1.467,12.09,12.28,12.37,12.03,12.27,21737493,0.48149000000000003,263396514,5.422,1.039,5458131.538548,5458131.538548,2021-03-10
600382,广东明珠,-1.695,5.8,5.9,5.94,5.78,5.9,10076999,1.27729,58801058,9.508,0.728,457581.6127,457581.6127,2021-03-10
600381,青海春天,0.47500000000000003,6.34,6.25,6.52,6.12,6.31,24232858,4.12783,152997340,634.0,1.629,372196.509794,372196.509794,2021-03-10
600380,健康元,-1.24,11.95,12.26,12.39,11.89,12.1,13397205,0.68471,161746318,25.894,2.15,2338171.866515,2338171.866515,2021-03-10
600379,宝光股份,-5.54,6.82,7.13,7.28,6.76,7.22,12465684,3.77517,86150049,43.69,4.077,225197.466648,225197.466648,2021-03-10
600378,昊华科技,3.996,22.64,21.93,22.97,21.1,21.77,9713758,2.72375,213332667,36.741,3.312,2081135.943448,807414.7348,2021-03-10
600377,宁沪高速,1.182,9.42,9.3,9.51,9.28,9.31,7419155,0.19513000000000003,69763675,11.3,1.717,4745558.145,3581656.386942,2021-03-10
600376,首开股份,-0.891,5.56,5.6,5.65,5.56,5.61,6849094,0.26551,38314116,5.886,0.5750000000000001,1434238.274552,1434238.274552,2021-03-10
600375,汉马科技,-0.132,7.55,7.68,7.68,7.51,7.56,2505642,0.45087000000000005,18958204,94.375,1.564,419584.150735,419584.150735,2021-03-10
600373,中文传媒,-3.057,9.83,10.15,10.19,9.83,10.14,10293642,0.7596400000000001,102492104,7.864,0.911,1332027.635777,1332027.635777,2021-03-10
600372,中航电子,-2.417,14.94,15.47,15.59,14.9,15.31,13958892,0.7239300000000001,211443782,47.278,2.7640000000000002,2880752.11191,2880752.11191,2021-03-10
600371,万向德农,-1.161,11.92,12.11,12.26,11.92,12.06,3633623,1.24193,43855064,45.846,6.857,348752.976,348752.976,2021-03-10
600370,三房巷,-3.8689999999999998,3.23,3.38,3.4,3.2,3.36,6723152,0.8433,22072451,46.88,2.11,1181264.749461,257509.88629,2021-03-10
600369,西南证券,-1.073,4.61,4.67,4.69,4.6,4.66,18672244,0.33077,86397779,25.611,1.237,3063395.306164,2602395.306164,2021-03-10
600368,五洲交通,-2.557,3.43,3.52,3.52,3.43,3.52,6731501,0.59802,23393125,4.399,0.8190000000000001,386091.799324,386091.799324,2021-03-10
600367,红星发展,-2.329,7.13,7.33,7.38,7.08,7.3,10261113,3.52373,73864424,27.423,1.595,210675.77835,207625.6,2021-03-10
600366,宁波韵升,0.996,7.1,7.12,7.2,6.95,7.03,36035693,3.64323,254827454,139.764,1.616,702270.74191,702270.74191,2021-03-10
600365,ST通葡,-0.93,2.13,2.15,2.18,2.11,2.15,3332600,0.8331500000000001,7152692,-26.625,1.324,85200.0,85200.0,2021-03-10
600363,联创光电,0.605,21.6,21.95,22.03,21.4,21.47,5187241,1.16968,112289650,49.091,3.411,983829.78,957909.78,2021-03-10
600362,江西铜业,-1.101,24.25,24.22,24.74,24.01,24.52,48808864,2.35195,1187459728,34.155,1.5899999999999999,8397118.807125,5032474.957125,2021-03-10
600361,华联综超,-0.532,3.74,3.74,3.79,3.73,3.76,3036900,0.45612,11414806,28.769,0.883,249012.161332,249012.161332,2021-03-10
600360,华微电子,-2.462,6.34,6.55,6.59,6.3,6.5,13350395,1.39024,85462886,90.571,1.9609999999999999,608827.222736,608827.222736,2021-03-10
600359,新农开发,0.267,7.52,7.51,7.59,7.43,7.5,4516913,1.18395,33910079,376.0,6.3,286897.64064,286897.64064,2021-03-10
600358,*ST联合,-1.266,3.12,3.18,3.18,3.11,3.16,1582000,0.31331000000000003,4972737,-8.287,6.577,157540.23792,157540.23792,2021-03-10
600356,恒丰纸业,-1.282,7.7,7.89,7.9,7.67,7.8,1449300,0.48515,11228301,25.667,1.04,230023.16106,230023.16106,2021-03-10
600355,精伦电子,-5.023,2.08,2.2,2.2,2.08,2.19,6826200,1.38719,14528267,-15.294,3.816,102354.5536,102354.5536,2021-03-10
600354,*ST敦种,0.771,3.92,3.9,3.94,3.9,3.89,4283212,0.81152,16760417,-12.174,3.41,206898.41536,206898.41536,2021-03-10
600353,旭光电子,-2.592,4.51,4.64,4.68,4.51,4.63,2455600,0.45163000000000003,11222941,42.789,2.134,245217.72,245217.72,2021-03-10
600352,浙江龙盛,-4.444,15.48,16.28,16.4,15.06,16.2,120943654,3.71753,1866000213,9.819,1.876,5036157.71928,5036157.71928,2021-03-10
600351,亚宝药业,-2.096,4.67,4.77,4.79,4.65,4.77,6547000,0.85026,30814004,260.894,1.3,359590.010741,359590.010741,2021-03-10
600350,山东高速,-0.776,6.39,6.49,6.78,6.35,6.44,19174624,0.39854,126445288,10.127,1.099,3074334.982623,3074334.982623,2021-03-10
